anio,km_mes,antiguedad_anios,tipo_servicio,carga_promedio_ton,num_destinos,dias_operacion,costo_mto_nominal_k,costo_mto_2019_k,idx_inpc
2024,11103,0,2,13.2,3,24,9.123,6.209,1.4693
2024,13793,14,2,12.1,7,20,15.272,10.394,1.4693
2024,12785,14,1,7.6,9,27,14.366,9.777,1.4693
2024,9571,13,0,9.3,9,24,14.839,10.099,1.4693
2024,13226,12,1,17.0,8,27,15.387,10.473,1.4693
2024,6469,1,2,1.3,11,23,6.678,4.545,1.4693
2024,8899,7,2,4.8,1,20,8.856,6.027,1.4693
2024,16264,8,1,5.6,6,21,12.161,8.277,1.4693
2024,11476,8,2,16.7,2,23,13.074,8.898,1.4693
2024,13695,6,2,14.7,6,23,12.277,8.356,1.4693
2024,13622,13,0,7.9,5,21,14.27,9.712,1.4693
2024,11040,1,1,10.1,3,22,9.651,6.569,1.4693
2024,12193,11,1,12.5,7,23,13.793,9.388,1.4693
2024,8968,10,2,16.1,6,20,13.151,8.951,1.4693
2024,12225,16,1,7.9,4,21,13.952,9.496,1.4693
2024,10674,1,2,12.5,4,26,9.097,6.191,1.4693
2024,17129,11,2,10.6,1,26,14.09,9.59,1.4693
2024,10147,14,2,11.6,4,20,13.444,9.15,1.4693
2024,13183,7,1,8.4,2,28,11.717,7.975,1.4693
2024,11216,7,2,12.8,9,20,12.018,8.179,1.4693
2024,13934,17,1,8.9,5,23,16.172,11.006,1.4693
2024,8509,13,2,12.4,5,26,13.601,9.257,1.4693
2024,11570,9,0,18.2,6,20,14.499,9.868,1.4693
2024,13381,3,2,16.2,8,19,11.36,7.732,1.4693
2024,12488,15,2,17.6,7,23,17.129,11.658,1.4693
2024,13139,15,2,13.3,11,22,15.952,10.857,1.4693
2024,9827,16,0,16.5,10,21,17.199,11.705,1.4693
2024,11034,8,1,4.8,3,18,10.011,6.813,1.4693
2024,11853,10,0,5.2,8,26,13.681,9.311,1.4693
2024,13850,12,0,8.0,4,23,13.739,9.351,1.4693
2024,15392,0,1,8.3,5,24,8.8,5.989,1.4693
2024,7254,6,2,16.2,6,25,11.56,7.868,1.4693
2024,11101,10,2,6.0,7,17,11.14,7.582,1.4693
2024,10253,2,1,6.6,5,23,8.423,5.733,1.4693
2024,9967,1,2,11.5,6,17,8.852,6.025,1.4693
2024,12567,13,2,12.5,2,24,14.15,9.63,1.4693
2024,11981,9,2,15.5,2,26,13.875,9.443,1.4693
2024,9095,16,2,10.9,3,22,13.824,9.409,1.4693
2024,8973,7,2,11.3,4,22,11.338,7.717,1.4693
2024,13055,14,1,15.5,5,24,15.494,10.545,1.4693
2024,9171,5,2,8.4,3,23,9.545,6.497,1.4693
2024,10163,1,1,12.5,5,21,9.122,6.209,1.4693
2024,14209,14,2,14.3,5,24,15.357,10.452,1.4693
2024,12331,15,2,10.5,5,21,14.54,9.896,1.4693
2024,15769,1,0,15.4,5,23,12.378,8.424,1.4693
2024,11633,13,2,8.6,7,18,13.099,8.915,1.4693
2024,17482,0,1,18.2,8,25,12.506,8.512,1.4693
2024,11441,8,1,10.7,5,19,11.701,7.964,1.4693
2024,14895,16,0,10.2,7,23,17.098,11.637,1.4693
2024,9800,13,2,6.2,7,19,12.296,8.369,1.4693
2024,10275,9,0,7.5,6,21,13.445,9.151,1.4693
2024,16129,12,2,8.8,3,20,13.648,9.289,1.4693
2024,10162,12,2,7.5,3,24,11.86,8.072,1.4693
2024,11357,7,2,7.3,2,26,10.7,7.282,1.4693
2024,10246,6,2,12.2,5,20,11.057,7.526,1.4693
2024,14711,16,1,14.4,3,19,15.971,10.87,1.4693
2024,8877,7,1,13.1,7,25,12.018,8.18,1.4693
2024,15169,3,0,1.0,9,20,9.6,6.534,1.4693
2024,12512,6,1,7.8,11,29,11.823,8.047,1.4693
2024,12366,16,1,16.5,4,19,15.834,10.777,1.4693
2024,11756,4,1,6.6,6,24,10.516,7.157,1.4693
2024,15027,3,2,11.5,2,17,10.332,7.032,1.4693
2024,11352,0,1,7.6,7,19,8.303,5.651,1.4693
2024,10123,9,2,17.2,5,19,13.493,9.183,1.4693
2024,13201,5,1,8.8,8,20,10.494,7.142,1.4693
2024,11686,11,2,14.8,5,24,13.775,9.376,1.4693
2024,16802,16,1,9.1,6,22,15.545,10.58,1.4693
2024,14180,4,2,2.3,9,25,9.518,6.478,1.4693
2024,12767,8,1,13.9,9,24,13.047,8.88,1.4693
2024,15485,8,1,4.3,11,19,12.597,8.574,1.4693
2024,8273,4,1,8.3,6,22,9.297,6.328,1.4693
2024,13303,10,1,19.5,3,26,15.364,10.456,1.4693
2024,12155,11,2,24.0,3,19,15.5,10.549,1.4693
2024,11392,4,1,12.1,7,24,10.871,7.399,1.4693
2024,11198,7,0,8.4,6,20,11.388,7.75,1.4693
2024,14683,16,2,12.1,11,19,15.989,10.882,1.4693
2024,7246,7,1,6.7,4,21,10.267,6.988,1.4693
2024,13081,1,1,10.3,8,19,9.236,6.286,1.4693
2024,8324,17,1,18.4,4,26,16.305,11.097,1.4693
2024,11288,9,1,12.8,4,14,11.94,8.126,1.4693
2024,11774,6,1,6.3,6,24,10.464,7.122,1.4693
2024,15941,8,2,13.6,9,24,14.357,9.771,1.4693
2024,10566,11,1,5.2,6,21,11.959,8.139,1.4693
2024,12036,11,2,4.5,4,16,11.532,7.849,1.4693
2024,8828,4,2,15.1,6,23,10.897,7.417,1.4693
2024,13165,10,2,8.9,8,21,12.606,8.58,1.4693
2024,8572,16,1,18.3,3,20,15.202,10.347,1.4693
2024,7455,14,1,7.8,8,26,13.565,9.232,1.4693
2024,8128,10,1,16.9,4,26,14.151,9.631,1.4693
2024,11190,14,2,18.6,8,20,16.004,10.892,1.4693
2024,11315,15,2,12.6,5,20,14.597,9.935,1.4693
2024,14737,11,1,10.8,2,14,12.552,8.543,1.4693
2024,15705,2,2,9.6,4,17,9.549,6.499,1.4693
2024,15645,7,1,9.8,8,20,12.767,8.689,1.4693
2024,14777,10,2,5.6,7,25,12.579,8.561,1.4693
2024,17089,0,2,14.6,11,23,11.635,7.919,1.4693
2024,13038,3,2,14.4,6,25,11.337,7.716,1.4693
2024,13075,5,2,11.1,2,24,10.74,7.31,1.4693
2024,16468,9,1,12.1,4,22,13.225,9.001,1.4693
2024,9114,14,0,10.2,2,22,13.866,9.437,1.4693
2024,14250,7,1,7.1,5,24,11.883,8.087,1.4693
2024,11782,13,2,6.8,5,21,12.664,8.619,1.4693
2024,15233,1,2,9.7,5,23,10.209,6.948,1.4693
2024,14854,5,1,10.4,9,23,11.765,8.007,1.4693
2024,11489,2,0,16.6,8,23,11.841,8.059,1.4693
2024,8888,1,1,14.7,3,20,9.141,6.221,1.4693
2024,15274,13,1,18.2,3,26,16.177,11.01,1.4693
2024,10717,17,0,14.8,8,26,17.263,11.749,1.4693
2024,12203,14,2,5.7,8,18,12.934,8.803,1.4693
2024,9103,3,1,6.1,8,16,8.431,5.738,1.4693
2024,10998,15,2,7.8,3,21,13.064,8.891,1.4693
2024,14441,11,0,10.6,1,20,13.752,9.36,1.4693
2024,12863,16,2,8.9,5,17,14.278,9.717,1.4693
2024,10022,0,2,14.8,5,21,9.275,6.312,1.4693
2024,7203,8,1,16.7,4,26,12.014,8.177,1.4693
2024,13620,11,2,7.2,8,23,12.886,8.77,1.4693
2024,10862,4,0,5.4,11,24,10.306,7.014,1.4693
2024,12337,16,2,18.6,3,26,17.367,11.82,1.4693
2024,11558,2,2,12.9,7,24,10.033,6.828,1.4693
2024,10837,5,2,9.9,9,22,10.701,7.283,1.4693
2024,13450,2,0,18.3,2,26,12.426,8.457,1.4693
2024,9729,5,0,17.0,7,20,12.505,8.511,1.4693
2024,12274,12,1,9.6,9,17,13.542,9.217,1.4693
2024,12937,14,0,15.5,6,26,16.729,11.385,1.4693
2024,15269,6,2,16.6,5,27,13.597,9.254,1.4693
2024,12030,12,1,15.4,8,21,15.069,10.256,1.4693
2024,8920,1,1,17.1,6,20,9.77,6.649,1.4693
2024,13587,2,0,8.2,2,24,10.294,7.006,1.4693
2024,9680,2,2,12.1,8,19,9.611,6.541,1.4693
2024,10225,5,2,18.6,3,21,11.825,8.048,1.4693
2024,10650,12,0,10.4,4,23,14.061,9.57,1.4693
2024,11438,13,1,9.4,4,20,13.053,8.884,1.4693
2024,15132,5,1,12.4,6,25,11.966,8.144,1.4693
2024,13530,8,1,5.7,2,23,11.307,7.696,1.4693
2024,9150,9,2,13.3,2,22,11.716,7.974,1.4693
2024,15682,15,2,5.3,8,25,15.191,10.339,1.4693
2024,14553,14,2,17.1,6,22,15.936,10.846,1.4693
2024,12941,11,2,5.5,7,20,12.068,8.214,1.4693
2024,6106,12,2,15.4,6,26,13.83,9.413,1.4693
2024,9790,17,2,9.1,7,22,14.521,9.883,1.4693
2024,11923,1,2,7.8,7,12,8.624,5.869,1.4693
2024,16039,13,2,12.1,4,23,15.028,10.228,1.4693
2024,15214,16,0,13.2,5,16,17.694,12.043,1.4693
2024,9486,0,2,12.4,4,28,8.615,5.863,1.4693
2024,7699,10,1,13.4,4,23,12.3,8.371,1.4693
2024,11444,13,2,14.8,7,23,15.068,10.255,1.4693
2024,12251,11,1,4.0,4,24,11.423,7.774,1.4693
2024,8797,13,0,12.5,5,17,14.446,9.832,1.4693
2024,9723,16,1,6.5,4,23,14.091,9.59,1.4693
2024,17190,11,2,6.9,11,19,13.539,9.215,1.4693
2024,10965,5,2,7.6,5,21,9.529,6.485,1.4693
2024,11148,8,2,4.1,3,23,9.887,6.729,1.4693
2024,18966,11,0,12.0,3,20,16.01,10.896,1.4693
2024,11053,16,0,4.9,4,16,13.656,9.294,1.4693
2024,9372,15,1,13.6,4,23,14.483,9.857,1.4693
2024,10127,1,2,18.1,9,24,10.776,7.334,1.4693
2024,12629,17,2,18.3,2,19,17.458,11.882,1.4693
2024,10713,15,2,7.6,2,20,12.864,8.755,1.4693
2024,11575,9,2,7.3,5,21,11.311,7.698,1.4693
2024,11793,3,2,15.1,4,28,11.959,8.139,1.4693
2024,19770,6,1,12.2,5,27,13.043,8.877,1.4693
2024,13682,15,0,11.7,7,25,16.149,10.991,1.4693
2024,9522,4,2,6.8,4,28,8.912,6.065,1.4693
2024,11464,4,0,12.5,5,25,11.508,7.833,1.4693
2024,13908,6,2,15.5,7,23,13.172,8.965,1.4693
2024,14607,16,2,8.9,2,19,14.334,9.755,1.4693
2024,7889,0,0,13.9,2,17,9.341,6.358,1.4693
2024,8357,2,0,12.6,4,21,9.673,6.583,1.4693
2024,13075,15,1,9.4,5,23,15.118,10.289,1.4693
2024,10306,1,2,11.8,7,29,9.997,6.804,1.4693
2024,9954,0,0,7.8,1,21,7.908,5.382,1.4693
2024,12368,6,1,15.4,4,22,12.303,8.373,1.4693
2024,13877,9,2,7.9,3,23,11.622,7.91,1.4693
2024,11303,2,0,9.6,9,23,10.902,7.42,1.4693
2024,7042,17,0,15.6,7,27,16.678,11.351,1.4693
2024,10579,2,1,9.9,8,26,9.858,6.71,1.4693
2024,8999,6,1,8.3,6,22,9.822,6.685,1.4693
2024,13304,14,2,12.7,7,20,15.027,10.227,1.4693
2024,17026,0,2,19.2,3,20,11.399,7.758,1.4693
2024,12620,4,0,16.7,5,22,12.885,8.77,1.4693
2024,13003,6,2,14.4,7,20,11.948,8.132,1.4693
2024,13933,10,1,16.0,4,25,14.712,10.013,1.4693
2024,15270,0,2,14.1,7,20,10.517,7.158,1.4693
2024,10445,1,2,12.9,4,27,9.418,6.41,1.4693
2024,11768,13,1,15.7,4,24,15.103,10.279,1.4693
2024,14271,9,0,13.4,10,18,14.592,9.932,1.4693
2024,9546,2,0,11.8,6,26,10.274,6.992,1.4693
2024,8127,13,2,12.7,8,18,13.274,9.034,1.4693
2024,10737,4,1,13.3,5,27,12.021,8.182,1.4693
2024,15041,16,1,13.2,4,24,15.878,10.807,1.4693
2024,12251,6,1,13.5,5,29,12.75,8.678,1.4693
2024,10734,0,1,8.1,4,14,7.123,4.848,1.4693
2024,14439,10,2,11.2,8,22,13.381,9.107,1.4693
2024,13284,5,2,6.9,11,22,10.805,7.354,1.4693
2024,9958,15,2,13.1,6,20,14.785,10.062,1.4693
2024,11425,13,1,13.4,5,25,14.145,9.627,1.4693
2024,9340,16,1,17.3,9,21,16.134,10.981,1.4693
2024,12258,14,1,13.2,6,26,15.67,10.665,1.4693
2024,13491,13,2,10.5,4,19,13.787,9.383,1.4693
2024,5755,6,1,10.3,7,16,9.939,6.765,1.4693
2024,9350,9,2,14.6,3,20,12.518,8.519,1.4693
2024,16096,6,0,9.3,3,24,12.269,8.35,1.4693
2024,11061,14,2,12.6,7,25,14.831,10.094,1.4693
2024,16047,13,2,15.8,7,19,16.19,11.019,1.4693
2024,8712,14,2,20.1,3,24,15.113,10.286,1.4693
2024,10571,15,1,16.6,4,23,15.296,10.411,1.4693
2024,12444,1,1,9.9,5,23,9.377,6.382,1.4693
2024,11104,1,2,9.0,6,27,8.886,6.048,1.4693
2024,15064,0,2,14.5,7,21,11.134,7.578,1.4693
2024,11604,15,1,11.1,4,19,13.947,9.492,1.4693
2024,13680,3,1,6.1,8,22,9.459,6.438,1.4693
2024,9170,2,2,22.4,4,22,11.232,7.644,1.4693
2024,12561,10,2,12.7,5,25,13.481,9.175,1.4693
2024,11116,16,1,17.0,4,22,15.962,10.864,1.4693
2024,9396,4,1,10.7,8,23,10.408,7.084,1.4693
2024,13066,8,2,11.9,8,21,12.589,8.568,1.4693
2024,15305,0,2,12.6,4,15,9.21,6.268,1.4693
2024,10412,8,1,10.9,6,23,12.422,8.455,1.4693
2024,12957,3,0,9.0,6,26,11.351,7.725,1.4693
2024,11362,15,2,20.8,5,24,16.461,11.204,1.4693
2024,12168,14,1,13.4,4,17,14.216,9.675,1.4693
2024,14000,9,0,5.7,8,21,12.71,8.651,1.4693
2024,15504,4,2,12.4,2,21,10.924,7.435,1.4693
2024,15005,15,1,6.2,4,24,14.206,9.668,1.4693
2024,10026,5,1,8.6,5,22,9.655,6.571,1.4693
2024,8539,15,1,12.4,5,13,13.435,9.144,1.4693
2024,6872,3,2,14.2,1,19,8.956,6.095,1.4693
2024,13483,14,1,1.9,3,21,12.277,8.356,1.4693
2024,10584,2,0,18.9,5,20,11.839,8.058,1.4693
2024,14556,8,1,9.4,5,21,11.945,8.13,1.4693
2024,9313,4,0,11.1,10,21,11.134,7.578,1.4693
2024,13016,15,2,18.1,7,21,16.243,11.055,1.4693
2024,7474,2,2,18.8,6,24,11.622,7.91,1.4693
2024,13162,7,2,9.5,3,25,11.406,7.763,1.4693
2024,12878,13,1,16.3,7,22,15.768,10.732,1.4693
2024,9151,2,0,12.6,1,24,9.911,6.745,1.4693
2024,12381,15,1,22.6,11,23,18.06,12.291,1.4693
2024,17073,6,1,9.3,5,26,12.209,8.309,1.4693
2024,13620,8,1,18.6,6,24,13.931,9.481,1.4693
2024,19288,2,0,9.7,5,28,12.205,8.307,1.4693
2024,12283,7,2,7.7,8,24,11.28,7.677,1.4693
2024,13345,11,2,10.8,10,17,13.814,9.402,1.4693
2024,10710,16,2,5.4,5,26,13.942,9.489,1.4693
2024,12516,13,0,8.3,9,25,14.912,10.149,1.4693
2024,9460,15,2,10.7,8,25,14.355,9.77,1.4693
2024,14164,3,0,11.0,8,18,11.184,7.612,1.4693
2024,9886,2,0,15.7,2,25,10.742,7.311,1.4693
2024,16066,12,1,15.3,8,25,15.574,10.6,1.4693
2024,8535,8,1,11.9,3,18,10.939,7.445,1.4693
2024,11138,12,1,5.1,4,24,13.199,8.983,1.4693
2024,11278,11,0,3.5,4,23,12.443,8.469,1.4693
2024,9105,14,0,9.9,5,22,15.238,10.371,1.4693
2024,12487,2,2,8.7,2,22,8.691,5.915,1.4693
2024,10566,2,1,9.6,5,16,8.39,5.71,1.4693
2024,15411,1,0,18.5,6,22,12.547,8.539,1.4693
2024,9870,5,1,9.6,5,24,11.286,7.681,1.4693
2024,12953,15,0,8.5,3,20,15.384,10.47,1.4693
2024,11685,17,2,12.0,9,22,15.886,10.812,1.4693
2024,11367,8,1,9.9,3,20,11.319,7.704,1.4693
2024,12129,2,1,14.4,2,21,10.599,7.214,1.4693
2024,13671,15,2,13.0,4,16,14.812,10.081,1.4693
2024,7182,3,2,19.4,7,24,11.022,7.501,1.4693
2024,12019,13,1,10.8,4,22,13.427,9.138,1.4693
2024,9836,3,1,19.7,3,20,10.816,7.361,1.4693
2024,10025,17,2,14.8,4,26,15.589,10.61,1.4693
2024,12509,17,2,14.1,3,25,15.772,10.734,1.4693
2024,14650,17,2,4.0,4,22,14.484,9.858,1.4693
2024,15778,2,2,3.4,8,26,9.008,6.131,1.4693
2024,10445,6,2,5.6,6,27,10.253,6.978,1.4693
2024,4778,12,1,12.9,6,19,12.222,8.318,1.4693
2024,12076,6,2,15.0,3,19,11.889,8.092,1.4693
2024,7355,12,2,14.1,8,15,12.911,8.787,1.4693
2024,13003,3,1,12.2,4,20,10.034,6.829,1.4693
2024,9652,15,2,15.6,4,21,15.535,10.573,1.4693
2024,12756,14,2,16.8,2,17,15.136,10.302,1.4693
2024,9767,12,1,10.8,8,19,13.154,8.953,1.4693
2024,8989,9,1,14.2,4,24,12.991,8.842,1.4693
2024,9051,9,0,13.5,2,23,12.951,8.814,1.4693
2024,12893,4,2,15.2,7,20,11.645,7.925,1.4693
2024,8595,3,2,13.3,5,26,10.134,6.897,1.4693
2024,13265,14,1,13.1,8,18,15.592,10.612,1.4693
2024,16343,8,1,9.6,3,24,12.915,8.79,1.4693
2024,16078,15,0,12.8,6,21,16.874,11.485,1.4693
2024,7909,3,0,10.6,7,22,10.939,7.445,1.4693
2024,8532,10,0,7.7,8,23,12.778,8.697,1.4693
2024,13103,16,1,13.2,5,26,16.569,11.277,1.4693
2024,9229,0,0,7.9,5,24,8.498,5.784,1.4693
2024,13447,8,1,11.8,8,25,12.995,8.844,1.4693
2024,7624,11,2,10.5,8,19,12.039,8.194,1.4693
2024,11721,11,2,9.8,10,21,14.097,9.594,1.4693
2024,14260,9,0,17.6,3,19,14.447,9.833,1.4693
2024,8020,8,1,18.6,5,18,12.237,8.329,1.4693
2024,11608,15,2,10.8,5,25,14.815,10.083,1.4693
2024,11574,12,2,16.0,5,16,13.889,9.453,1.4693
2024,13416,2,1,5.7,5,20,8.533,5.808,1.4693
2024,10228,17,1,7.3,7,20,14.687,9.996,1.4693
2024,8330,3,1,11.8,7,21,9.667,6.58,1.4693
2024,5589,12,0,7.7,2,19,11.543,7.856,1.4693
2024,15213,12,1,13.5,4,20,14.459,9.841,1.4693
2024,13987,11,1,13.2,5,28,15.334,10.436,1.4693
2024,11839,0,2,11.8,4,21,8.51,5.792,1.4693
2024,11772,1,1,21.5,10,19,11.837,8.056,1.4693
2024,12963,2,2,13.5,10,23,10.946,7.45,1.4693
2024,14315,12,1,14.3,6,22,14.526,9.887,1.4693
2024,6857,11,1,13.9,3,28,12.672,8.625,1.4693
2024,7450,15,2,8.4,5,21,13.253,9.02,1.4693
2024,7085,13,2,19.8,7,23,15.104,10.28,1.4693
2024,11035,13,0,6.4,7,18,13.595,9.253,1.4693
2024,12355,16,1,13.1,5,20,15.457,10.52,1.4693
2024,14431,4,1,15.0,6,20,11.537,7.852,1.4693
2024,4623,5,1,15.9,6,18,9.975,6.789,1.4693
2024,8556,9,0,10.8,3,22,12.157,8.274,1.4693
2024,12227,8,1,15.0,6,23,12.704,8.646,1.4693
2024,12537,6,0,7.8,4,22,11.194,7.618,1.4693
2024,11401,3,1,18.7,5,17,11.271,7.671,1.4693
2024,9087,6,2,11.3,6,19,10.297,7.008,1.4693
2024,10151,10,1,10.0,3,21,11.868,8.077,1.4693
2024,11558,5,1,9.4,2,18,9.82,6.684,1.4693
2024,7608,15,2,13.2,4,16,13.513,9.197,1.4693
2024,9767,15,2,5.7,10,25,13.776,9.376,1.4693
2024,8448,12,1,15.5,10,27,14.341,9.76,1.4693
2024,13155,11,1,9.6,5,25,13.043,8.877,1.4693
2024,9614,1,2,17.2,1,23,9.676,6.585,1.4693
2024,8632,12,2,7.0,5,20,11.844,8.061,1.4693
2024,10606,0,0,12.5,7,29,10.74,7.309,1.4693
2024,13782,9,2,14.2,4,25,13.35,9.086,1.4693
2024,11843,9,2,14.6,8,20,13.712,9.332,1.4693
2024,14655,10,1,9.9,6,27,13.673,9.306,1.4693
2024,14272,8,1,7.1,5,22,11.304,7.693,1.4693
2024,10025,3,2,10.2,9,26,10.055,6.844,1.4693
2024,12237,16,0,16.7,7,27,17.495,11.907,1.4693
2024,14644,9,1,20.4,7,20,14.752,10.04,1.4693
2024,10693,12,1,5.5,3,22,12.489,8.5,1.4693
2024,12500,1,1,9.0,8,23,9.519,6.479,1.4693
2024,9645,8,0,5.1,7,22,11.383,7.747,1.4693
2024,11336,6,2,9.8,5,19,10.331,7.031,1.4693
2024,11255,9,2,9.4,12,22,12.547,8.539,1.4693
2024,13468,11,1,7.2,5,21,12.246,8.334,1.4693
2024,10941,10,0,18.7,9,21,15.641,10.645,1.4693
2024,12439,3,2,16.6,9,17,12.02,8.181,1.4693
2024,12853,11,1,13.0,3,21,13.5,9.188,1.4693
2024,9927,11,2,11.6,5,28,13.978,9.514,1.4693
2024,10894,7,2,15.6,7,23,12.42,8.453,1.4693
2024,13058,13,2,8.0,6,21,13.664,9.299,1.4693
2024,16496,6,0,13.0,8,24,13.84,9.419,1.4693
2024,8757,2,0,9.6,6,26,9.792,6.664,1.4693
2024,13213,13,1,21.4,2,20,16.153,10.994,1.4693
2024,14935,9,1,6.6,3,27,11.819,8.044,1.4693
2024,12139,11,2,10.9,1,19,12.504,8.51,1.4693
2024,9642,17,2,6.8,4,21,13.522,9.203,1.4693
2024,11769,17,2,15.0,4,21,15.793,10.749,1.4693
2024,9482,12,1,15.0,4,26,13.957,9.499,1.4693
2024,10643,16,2,9.2,3,19,13.777,9.377,1.4693
2024,12863,5,1,7.0,8,25,10.856,7.389,1.4693
2024,11749,15,2,10.5,4,21,14.711,10.012,1.4693
2024,12390,17,0,9.2,6,22,16.27,11.073,1.4693
2024,8977,8,0,12.3,6,26,12.911,8.787,1.4693
2024,10373,12,2,18.5,5,23,14.763,10.048,1.4693
2024,13433,3,2,14.6,8,26,12.177,8.288,1.4693
2024,7713,12,2,15.0,6,25,14.222,9.679,1.4693
2024,8584,2,0,12.0,5,30,11.602,7.896,1.4693
2024,11136,3,2,22.6,8,25,12.76,8.684,1.4693
2024,10606,0,2,12.5,2,22,8.377,5.701,1.4693
2024,13824,0,2,14.9,10,22,11.099,7.554,1.4693
2024,5913,8,1,16.4,4,27,11.962,8.141,1.4693
2024,11694,2,2,11.8,3,23,9.264,6.305,1.4693
2024,15327,2,1,12.8,7,24,12.157,8.274,1.4693
2024,12718,17,0,9.7,5,26,16.048,10.922,1.4693
2024,8066,1,1,12.1,3,21,8.653,5.889,1.4693
2024,17969,10,2,17.9,6,19,15.283,10.402,1.4693
2024,10533,8,0,16.7,3,24,13.54,9.215,1.4693
2024,5815,1,1,14.8,4,21,8.532,5.807,1.4693
2024,13930,3,2,15.6,5,27,12.397,8.437,1.4693
2024,9879,8,1,11.9,2,15,10.708,7.288,1.4693
2024,16578,13,0,15.8,2,21,15.993,10.885,1.4693
2024,13704,15,2,11.4,10,23,15.56,10.59,1.4693
2024,17228,13,0,5.5,2,20,14.306,9.737,1.4693
2024,9267,14,1,19.3,7,27,16.095,10.954,1.4693
2024,15095,17,1,11.2,6,23,16.535,11.254,1.4693
2024,9867,14,1,16.2,4,20,14.417,9.812,1.4693
2024,12759,8,1,10.5,10,23,12.888,8.771,1.4693
2024,12331,15,2,1.2,2,18,11.777,8.015,1.4693
2024,15368,16,2,11.7,11,24,16.74,11.393,1.4693
2024,13925,9,1,4.6,3,26,11.238,7.648,1.4693
2024,10738,4,1,15.0,7,22,10.953,7.454,1.4693
2024,14622,8,1,11.1,7,22,13.093,8.911,1.4693
2024,11670,13,0,16.9,5,19,16.107,10.962,1.4693
2024,13634,9,2,12.9,3,20,12.709,8.649,1.4693
2024,12639,0,1,7.9,10,26,9.176,6.245,1.4693
2024,11367,2,2,14.7,7,22,10.345,7.041,1.4693
2024,8591,15,2,5.8,8,29,13.337,9.077,1.4693
2024,12408,4,2,10.8,8,24,11.109,7.561,1.4693
2024,10212,12,0,4.5,4,19,12.093,8.23,1.4693
2024,8825,4,1,13.4,6,29,10.932,7.44,1.4693
2024,13976,10,0,13.0,6,18,14.407,9.805,1.4693
2024,10323,16,2,12.5,4,21,14.516,9.88,1.4693
2024,7387,2,1,8.3,8,23,8.614,5.862,1.4693
2024,11906,5,0,17.4,5,23,13.583,9.245,1.4693
2024,11520,15,2,15.6,6,21,15.329,10.433,1.4693
2024,11746,1,1,12.9,3,22,9.114,6.203,1.4693
2024,11743,4,0,9.7,5,26,10.957,7.457,1.4693
2024,9385,10,1,10.6,5,26,12.341,8.399,1.4693
2024,10902,17,1,11.9,7,28,15.631,10.639,1.4693
2024,14498,2,2,7.6,6,20,9.316,6.34,1.4693
2024,14037,11,1,15.4,3,23,14.161,9.638,1.4693
2024,11016,12,1,17.0,12,24,15.487,10.54,1.4693
2024,13363,8,2,18.8,6,17,14.156,9.635,1.4693
2024,12133,8,1,10.6,2,21,12.106,8.239,1.4693
2024,11076,6,1,17.5,6,24,12.796,8.709,1.4693
2024,15017,0,0,17.8,6,22,12.062,8.209,1.4693
2024,9663,0,2,9.5,5,20,7.788,5.3,1.4693
2024,12666,2,2,8.0,4,23,9.201,6.262,1.4693
2024,7741,6,1,16.3,4,26,12.087,8.226,1.4693
2024,12801,11,1,9.8,7,23,13.196,8.981,1.4693
2024,10250,15,2,9.1,7,16,14.11,9.603,1.4693
2024,10946,12,1,15.3,6,26,14.76,10.046,1.4693
2024,11172,17,1,6.5,6,18,14.418,9.813,1.4693
2024,6354,16,2,10.2,7,19,13.951,9.495,1.4693
2024,7865,8,2,4.5,3,23,10.492,7.141,1.4693
2024,13975,13,2,8.6,1,23,13.242,9.012,1.4693
2024,12161,4,2,9.4,7,20,10.813,7.359,1.4693
2024,15546,10,2,9.0,7,24,13.807,9.397,1.4693
2024,8480,5,2,10.3,7,22,9.845,6.7,1.4693
2024,14028,5,0,3.8,6,18,10.128,6.893,1.4693
2024,13052,7,0,8.0,6,19,11.916,8.11,1.4693
2024,14811,0,2,17.4,10,21,11.923,8.115,1.4693
2024,11631,8,0,13.2,5,22,13.341,9.08,1.4693
2024,12187,9,2,10.0,5,21,12.212,8.311,1.4693
2024,9706,16,2,9.4,4,17,13.831,9.413,1.4693
2024,11224,2,1,15.1,6,20,11.281,7.677,1.4693
2024,10672,12,1,12.3,6,24,14.627,9.955,1.4693
2024,8586,7,0,7.5,5,22,10.976,7.47,1.4693
2024,12240,13,0,9.9,5,25,14.386,9.791,1.4693
2024,14255,7,2,7.1,4,25,11.058,7.526,1.4693
2024,14850,12,0,9.2,2,17,13.862,9.434,1.4693
2024,9873,5,2,14.7,4,20,11.546,7.858,1.4693
2024,11809,3,1,14.3,5,24,11.259,7.663,1.4693
2024,11563,5,2,16.1,7,24,12.335,8.395,1.4693
2024,15586,1,0,12.6,6,24,11.828,8.05,1.4693
2024,16366,9,1,6.0,5,25,12.712,8.652,1.4693
2024,8638,10,1,7.0,10,26,11.716,7.974,1.4693
2024,13116,10,0,13.9,3,17,13.747,9.356,1.4693
2024,13228,2,2,12.4,5,21,10.039,6.832,1.4693
2024,11399,10,2,7.4,6,24,12.621,8.59,1.4693
2024,8743,7,0,10.6,3,25,11.475,7.81,1.4693
2024,13664,16,1,19.6,7,27,17.818,12.127,1.4693
2024,14941,0,2,15.7,3,27,10.318,7.023,1.4693
2024,10533,15,2,18.0,5,26,15.944,10.852,1.4693
2024,14891,6,0,7.3,6,21,11.585,7.885,1.4693
