concept,basis,amount_type,level_1,level_2,level_3,accident_period,development_period,amount
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,34,42223.37444569067
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,34,30505.772304951042
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,34,32542.850373758567
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,34,33742.25438717321
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,34,32214.73930309823
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,34,27437.489885816285
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,34,29315.830587463257
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,34,26758.136280124865
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,34,28142.993226282077
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,34,27021.000675015068
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,34,30865.892419480755
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,34,26099.50783214213
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,34,37379.74214388718
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,34,32861.23433641635
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,34,39766.488620191834
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,34,38750.36364335159
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,34,28386.359983623046
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,34,28883.933170294345
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,34,27994.633270886523
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,34,31440.210489156667
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2023-02,34,25394.156708530794
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,35,14188.128951637975
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,35,15864.839108104376
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,35,12826.47080172273
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,35,15476.559667961272
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,35,17447.771098890847
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,35,21982.59245473961
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,35,21146.592147607305
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,35,19825.918264817876
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,35,25835.94455345508
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,35,17023.929288312313
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,35,19372.570671236055
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,35,18672.956736908942
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,35,18114.968661823656
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,35,14039.795661000038
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,35,20263.869897508535
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,35,20073.845610594733
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,35,20493.973745544543
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,35,19963.33047738121
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,35,23170.19537711399
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,35,18992.812501215016
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,35,28739.82843839761
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,35,21223.299530251035
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,35,18523.993283088937
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,35,16421.22090042348
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,35,22013.91464790216
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,35,16991.546923021382
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,35,20946.49077598687
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,35,21340.514357219974
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,35,21223.52583553751
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,35,24026.013077963107
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,35,24577.47059483326
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,35,22221.586033564967
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,35,26649.628994053983
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,35,25144.378420187935
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,35,17673.75124724632
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,35,20811.601305369437
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,35,22147.040281781425
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,35,16668.398502781423
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,35,20794.735889197167
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,35,24297.497843261997
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,35,25033.322428191004
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,35,27944.56786398305
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,35,25868.65187431205
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,35,26664.271324903762
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,35,30110.075478359893
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,35,20444.509000659196
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,35,26748.069028897175
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,35,15890.383734684221
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,35,15558.791990848631
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,35,26441.672853232114
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,35,26922.123483691586
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,35,19590.43041748759
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,35,22540.74315443914
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,35,20802.483619615894
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,35,35398.94871295511
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,35,27313.58282265028
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,35,31665.62082656334
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-10,35,24790.479051297276
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-11,35,27784.824542114882
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-12,35,21458.821174094617
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-01,35,21780.35213215657
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-02,35,25606.860959656777
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-03,35,30768.6580481188
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-04,35,31108.749072825056
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-05,35,30096.46931333831
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,35,43301.569202900035
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,35,29785.477250433632
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,35,32509.023925800746
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,35,32755.42633105902
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,35,32503.232942451545
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,35,28998.187115563873
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,35,28622.195295578804
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,35,28246.150065035596
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,35,28297.019832869053
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,35,28080.38871050214
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,35,31437.816423321106
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,35,25103.810052493758
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,35,37612.20392804327
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,35,32526.058726149575
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,35,41410.00608498532
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,35,40642.40690241686
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,35,29221.356172037988
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,35,30444.886656848645
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,35,26169.103222197715
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,35,29770.483333350156
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,36,14395.760808763196
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,36,15909.642069645499
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,36,12942.353537223755
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,36,16786.83654609411
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,36,16819.53501813532
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,36,22658.155784506285
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,36,19784.466593224228
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,36,18796.422299740178
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,36,24419.49722023199
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,36,17245.05160313027
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,36,19399.445642946674
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,36,18593.258379555857
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,36,18967.899710957077
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,36,14779.867307333327
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,36,19155.972669216426
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,36,19283.806272437247
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,36,21451.86323987131
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,36,21659.698722197514
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,36,23384.335676801606
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,36,17288.35007049752
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,36,30350.071456823283
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,36,20246.170588030443
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,36,18039.273490014268
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,36,17637.24610754784
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,36,20829.1739874518
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,36,16275.90220071715
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,36,21910.193027764704
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,36,21880.30955058084
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,36,22377.698365523145
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,36,25031.521122625516
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,36,24645.59258487731
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,36,22360.874467149904
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,36,25247.00193095404
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,36,25610.266604143188
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,36,17477.336112011253
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,36,21039.784180604598
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,36,22325.436122103183
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,36,18062.194364285726
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,36,21026.79448137592
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,36,25086.23957859401
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,36,23949.80073218168
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,36,26837.056683299652
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,36,26295.61270908144
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,36,26874.41097221025
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,36,28922.48267054734
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,36,20063.671884657047
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,36,26702.5758076857
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,36,16839.54219022925
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,36,16711.285714190733
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,36,26917.960232627636
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,36,25200.5783549777
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,36,20050.21808614815
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,36,22182.945125354225
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,36,20914.556447719493
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,36,36066.164854018665
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,36,27566.327896613013
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,36,31258.941157905727
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-10,36,25286.80378870443
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-11,36,26704.515346540877
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2020-12,36,21020.59330939908
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-01,36,21961.585898514677
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-02,36,26333.737056344442
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-03,36,31385.43471763315
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-04,36,29449.69084068476
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-05,36,29609.919551683968
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,36,40880.02230152011
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,36,31058.04810156637
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,36,34628.20540102793
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,36,33067.37827878535
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,36,32070.443943799888
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,36,28944.52110116417
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,36,30782.187617939664
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,36,28551.507535299752
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,36,28891.151572921026
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,36,27813.96664018269
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,36,30158.2435696896
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,36,25811.051786465356
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,36,39216.685298284654
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,36,32726.776895538656
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,36,40355.10232946546
ALAE,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,36,38623.58149178268
